label_id,alert_uid,scenario_id,campaign_id,run_id,agent_name,timestamp,label,event_role,simulation_type,execution_mode,tool,atomic_test_id,caldera_operation_id,caldera_adversary_profile,caldera_ability_id,mitre_tactic,mitre_technique_id,rule_id,rule_description,confidence,ground_truth_summary,notes
LBL-000689,ALERT-95EED7FB68677887,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:41.643-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,19014,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd LoginGraceTime is configured.: Status changed from 'not applicable' to failed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000690,ALERT-E2618EAE3F6920A9,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:42.348-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,550,Integrity checksum changed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000691,ALERT-BA2EC88435DD56F0,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:42.436-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,550,Integrity checksum changed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000692,ALERT-510D32DE9478102A,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:42.451-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,554,File added to the system.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000693,ALERT-8E06F2A360F466B7,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:42.502-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,554,File added to the system.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000694,ALERT-B7C35FE8E597B39C,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:42.567-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,554,File added to the system.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000695,ALERT-BC76A0940FE7170F,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:42.617-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,550,Integrity checksum changed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000696,ALERT-6CFD6CFBCCBEE5AD,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:42.768-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,554,File added to the system.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000697,ALERT-01F27AC06BE42724,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:42.994-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,554,File added to the system.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000698,ALERT-4479E3A593C128DF,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:43.016-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,550,Integrity checksum changed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000699,ALERT-2B3FCB1BB0DB3F2A,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:43.041-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,550,Integrity checksum changed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000700,ALERT-35D66AACEA6D218B,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:45.091-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,19004,SCA summary: CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Score less than 50% (48),medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000701,ALERT-745919FB04CAD458,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:54.456-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23504,CVE-2024-52616 affects avahi-daemon,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000702,ALERT-610DAEDD6FC88ACA,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:54.468-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23504,CVE-2024-52615 affects avahi-daemon,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000703,ALERT-247014EF7AF7F841,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:54.478-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23504,CVE-2026-34933 affects avahi-daemon,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000704,ALERT-E7D4071564EFBAA9,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:54.489-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23504,CVE-2026-24401 affects avahi-daemon,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000705,ALERT-22A93C2D853B426B,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:54.499-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23504,CVE-2025-59529 affects avahi-daemon,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000706,ALERT-C08C0D6EAEBBF700,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:56.449-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23503,CVE-2025-12199 affects dnsmasq-base,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000707,ALERT-419AC86DCA4CC757,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:56.459-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23503,CVE-2025-12200 affects dnsmasq-base,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000708,ALERT-FB3F72F7A38FCD3F,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:56.469-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23505,CVE-2025-12198 affects dnsmasq-base,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000709,ALERT-8B28ADEA87312E01,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:57.762-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23503,CVE-2022-0987 affects gir1.2-packagekitglib-1.0,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000710,ALERT-E3C7D4AB3AA4028D,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:57.772-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23503,CVE-2024-0217 affects gir1.2-packagekitglib-1.0,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000711,ALERT-F9C8D97132042D51,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:57.862-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23505,CVE-2016-2568 affects gir1.2-polkit-1.0,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000712,ALERT-403E4C2124DBC2B0,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:57.988-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23505,CVE-2025-14523 affects gir1.2-soup-3.0,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000713,ALERT-44F3A547F1FB6624,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:58.009-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23503,CVE-2026-3633 affects gir1.2-soup-3.0,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000714,ALERT-C5EBABDCF486433B,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:58.041-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23505,CVE-2025-32049 affects gir1.2-soup-3.0,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000715,ALERT-99B93B29E0B201CA,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:58.062-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23505,CVE-2026-0719 affects gir1.2-soup-3.0,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000716,ALERT-62002B40A539644B,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:01.304-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23506,CVE-2026-5121 affects libarchive13t64,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000717,ALERT-A01C2B61CDD7466E,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:10.586-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23508,"CVE-2026-6409 affects libprotobuf32t64 (Missing information, CVE awaiting analysis)",medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000718,ALERT-EC4FF41D5F6DC28A,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:10.787-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23508,"CVE-2025-13462 affects libpython3.12-minimal (Missing information, CVE awaiting analysis)",medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000719,ALERT-F376FE5A13222D1F,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:10.797-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23508,"CVE-2026-2297 affects libpython3.12-minimal (Missing information, CVE awaiting analysis)",medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000720,ALERT-E2BEA277E749DAB3,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:10.883-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23508,"CVE-2025-13462 affects libpython3.12-stdlib (Missing information, CVE awaiting analysis)",medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000721,ALERT-9E33679519C9A2D1,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:10.894-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23508,"CVE-2026-2297 affects libpython3.12-stdlib (Missing information, CVE awaiting analysis)",medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000722,ALERT-A25713CB922D2FB5,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:14.721-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23506,CVE-2026-31436 affects linux-image-6.17.0-23-generic,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000723,ALERT-26B79991429AC34B,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:14.953-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23506,CVE-2026-31414 affects linux-image-6.17.0-23-generic,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000724,ALERT-18DF8BD68916DA62,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:15.141-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23506,CVE-2026-23455 affects linux-image-6.17.0-23-generic,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000725,ALERT-DD2C9846BEE026D5,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:15.183-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23506,CVE-2026-23450 affects linux-image-6.17.0-23-generic,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000726,ALERT-19264E104D26BA3B,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:28.302-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23502,The CVE-2025-68471 that affected avahi-daemon was solved due to an update in the agent or feed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000727,ALERT-5C5DEFA953060384,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:28.313-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23502,The CVE-2024-52615 that affected avahi-daemon was solved due to an update in the agent or feed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000728,ALERT-7122C9D9473EA7FD,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:28.324-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23502,The CVE-2025-68468 that affected avahi-daemon was solved due to an update in the agent or feed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000729,ALERT-8275492D00BF2DA0,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:28.334-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23502,The CVE-2025-59529 that affected avahi-daemon was solved due to an update in the agent or feed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000730,ALERT-DD025BD07F680F9F,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:28.345-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,23502,The CVE-2025-68276 that affected avahi-daemon was solved due to an update in the agent or feed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000731,ALERT-7A22D2133BD97535,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T09:00:29.543-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,52002,Apparmor DENIED,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000732,ALERT-29DE872A76258150,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:15.619-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,61104,Service startup type was changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000733,ALERT-8047DE06835642B9,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:15.839-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,60646,License activation (slui.exe) failed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000734,ALERT-FB4C9DBECC0480B6,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:16.226-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,92052,Windows command prompt started by an abnormal process,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000735,ALERT-6FDE5244EC959737,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:16.321-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,92032,Suspicious Windows cmd shell execution,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000736,ALERT-4BD3B8940EF1DD82,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:16.466-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,92021,Powershell was used to delete files or directories,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000737,ALERT-60B34C5081741F5E,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:16.479-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,92032,Suspicious Windows cmd shell execution,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000738,ALERT-3866F0CF01C5269D,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:17.669-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,92066,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000739,ALERT-4D7B7690A70C0040,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:18.752-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,594,Registry Key Integrity Checksum Changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000740,ALERT-80D9B407424BB2D2,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:18.832-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,594,Registry Key Integrity Checksum Changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000741,ALERT-EFABE6FF41B130B0,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:18.901-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,92021,Powershell was used to delete files or directories,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000742,ALERT-DDAD4C63C7BF7576,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:20.964-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,92066,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000743,ALERT-1845D451DA56C07A,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:20.978-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,92021,Powershell was used to delete files or directories,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000744,ALERT-10D1088827C9C523,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.584-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,752,Registry Value Entry Added to the System,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000745,ALERT-1C21546A7D66C05A,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.585-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,598,Registry Key Entry Added to the System,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000746,ALERT-3498F28D5BC36038,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.606-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,752,Registry Value Entry Added to the System,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000747,ALERT-D50060796153F10B,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.618-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,752,Registry Value Entry Added to the System,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000748,ALERT-77CDDCD230417EDC,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.633-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,752,Registry Value Entry Added to the System,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000749,ALERT-99411A04E2FA6438,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.648-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,594,Registry Key Integrity Checksum Changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000750,ALERT-1E5E6E1677E86BF0,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.665-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,752,Registry Value Entry Added to the System,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000751,ALERT-93B633BCA1B9BBEE,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.752-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,594,Registry Key Integrity Checksum Changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000752,ALERT-F0BC9E4C57D26210,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.752-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,750,Registry Value Integrity Checksum Changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000753,ALERT-ADEF1F0CA9035EFE,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.762-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,750,Registry Value Integrity Checksum Changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000754,ALERT-B3C87D3DB980FAB1,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.780-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,750,Registry Value Integrity Checksum Changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
LBL-000755,ALERT-A14D006CC1AB2706,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:21.821-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,,N/A,N/A,750,Registry Value Integrity Checksum Changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Medium-confidence timestamp-derived unrelated/background label; retained after Sprint 8 spot-check.
