label_id,alert_uid,scenario_id,campaign_id,run_id,agent_name,timestamp,label,event_role,simulation_type,execution_mode,tool,atomic_test_id,caldera_operation_id,caldera_ability_id,mitre_tactic,mitre_technique_id,rule_id,rule_description,confidence,ground_truth_summary,notes
LBL-000001,ALERT-939476A8BF516E30,,C-LNX-01,C-LNX-01-CAL-R001,safesoc-lnx-01,2026-05-14T23:41:36.705-0400,attack_like,trigger,caldera_campaign,caldera,MITRE Caldera,,TBD_FROM_CALDERA_UI,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,high,Primary trigger evidence for C-LNX-01-CAL-R001,Draft label from Sprint 8 automated correlation. Source file=C-LNX-01-CAL-R001_alerts.jsonl; manual review recommended.
LBL-000478,ALERT-EC29C541248C8E23,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:48.631-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000479,ALERT-1FB22520B58CF686,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:48.633-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000480,ALERT-A49CA0A04A40629D,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:50.637-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2901,New dpkg (Debian Package) requested to install.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000481,ALERT-3600B682314B057F,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:50.647-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2904,Dpkg (Debian Package) half configured.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000482,ALERT-523320B258A6D028,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:50.662-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2904,Dpkg (Debian Package) half configured.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000483,ALERT-E3A847D40D2B30FD,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:50.686-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2904,Dpkg (Debian Package) half configured.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000484,ALERT-A2E7932E553EDDB0,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.102-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2904,Dpkg (Debian Package) half configured.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000485,ALERT-2AA7D03963502546,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.104-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2902,New dpkg (Debian Package) installed.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000486,ALERT-F6CB678A4883D47F,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.111-0400,attack_like,duplicate,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2904,Dpkg (Debian Package) half configured.,medium,Duplicate repeated telemetry for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000487,ALERT-04DC53E0EF0133D6,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.113-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2902,New dpkg (Debian Package) installed.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000488,ALERT-98E7C0AA2868892C,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.121-0400,attack_like,duplicate,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2904,Dpkg (Debian Package) half configured.,medium,Duplicate repeated telemetry for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000489,ALERT-7E1418296881EB6E,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.124-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2902,New dpkg (Debian Package) installed.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000490,ALERT-1C5817F35197392D,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.131-0400,attack_like,duplicate,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2904,Dpkg (Debian Package) half configured.,medium,Duplicate repeated telemetry for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000491,ALERT-2E4019D77DE65A69,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.140-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2904,Dpkg (Debian Package) half configured.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000492,ALERT-18C884183D8BC0F7,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.143-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2902,New dpkg (Debian Package) installed.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000493,ALERT-094C570D451EC4F3,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.145-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2902,New dpkg (Debian Package) installed.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000494,ALERT-31BDA23264661A4D,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.150-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2904,Dpkg (Debian Package) half configured.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000495,ALERT-D89C07029BDDD81F,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.152-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2902,New dpkg (Debian Package) installed.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000496,ALERT-A67188B95FA32BA2,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.157-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2904,Dpkg (Debian Package) half configured.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000497,ALERT-C0E4496A9B390EDA,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.161-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2902,New dpkg (Debian Package) installed.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000498,ALERT-73C2FAA9095F9A5E,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.166-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2904,Dpkg (Debian Package) half configured.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000499,ALERT-DE018F5BE4C32D2C,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.169-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2902,New dpkg (Debian Package) installed.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000500,ALERT-6CD6EADFDC1E87C0,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.173-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2904,Dpkg (Debian Package) half configured.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000501,ALERT-726D9F38918917BA,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.176-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2902,New dpkg (Debian Package) installed.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000502,ALERT-CEBC82E56783C27A,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.180-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2904,Dpkg (Debian Package) half configured.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000503,ALERT-5DA720038620613A,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.184-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2902,New dpkg (Debian Package) installed.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000504,ALERT-E1B7BECC5AEA3472,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.191-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2904,Dpkg (Debian Package) half configured.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000505,ALERT-698E51C9E94EAD66,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:52.195-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2902,New dpkg (Debian Package) installed.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000506,ALERT-C403B8E1143725A8,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:54.092-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,5502,PAM: Login session closed.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000507,ALERT-75208DC6340F74AD,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:54.630-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,5502,PAM: Login session closed.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000508,ALERT-E17FF0DD5917AA9A,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:56.094-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2901,New dpkg (Debian Package) requested to install.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000509,ALERT-B56F4CE694AF8520,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:56.104-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2904,Dpkg (Debian Package) half configured.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000510,ALERT-4FBEDCF4F54C6CBF,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:56.106-0400,unrelated_background,unrelated,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2902,New dpkg (Debian Package) installed.,low,Background alert inside S10-MAN-R002 time window,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000511,ALERT-134134DE5783FFDE,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:56.109-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000512,ALERT-E06560E089BA9EDC,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:56.112-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000513,ALERT-1061D4794885C646,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:56.115-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,5502,PAM: Login session closed.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000514,ALERT-1698394C55E19CDD,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:56.116-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000515,ALERT-82900B2DCD06C6AA,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:56.119-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000516,ALERT-92668E6AF0B729D9,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:56.720-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000517,ALERT-89E6C61D5F9FE8EF,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:56.722-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000518,ALERT-B23EB218D6AFC86B,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:56.726-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,5502,PAM: Login session closed.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000519,ALERT-40352E6DCA1524B3,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:56.729-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000520,ALERT-2274C6B30F064BB0,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:08:56.732-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000521,ALERT-EF6D21DC16A2FCFC,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:09:02.097-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,5502,PAM: Login session closed.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000522,ALERT-30AEFC500CDB60AD,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:09:02.153-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000523,ALERT-1073E553D5C8CD1F,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:09:02.155-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000524,ALERT-F1A719112FCB4702,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:09:02.633-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,5502,PAM: Login session closed.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000525,ALERT-9E34C3791F1A8313,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:09:02.633-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000526,ALERT-AA58F6C8C7A1BA9A,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:09:02.635-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000527,ALERT-EFC4E471B6645354,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:09:06.134-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2901,New dpkg (Debian Package) requested to install.,medium,Supporting telemetry for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000528,ALERT-412B9F23986634C4,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:09:08.108-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2904,Dpkg (Debian Package) half configured.,medium,Supporting telemetry for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000529,ALERT-54EF232F5C732CA5,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:09:08.111-0400,attack_like,supporting,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2902,New dpkg (Debian Package) installed.,medium,Supporting telemetry for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000530,ALERT-7F4E310203EEB4C4,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:09:08.115-0400,attack_like,duplicate,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2904,Dpkg (Debian Package) half configured.,medium,Duplicate repeated telemetry for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000531,ALERT-7AC8CEB86709173C,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:09:08.118-0400,attack_like,duplicate,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,2902,New dpkg (Debian Package) installed.,medium,Duplicate repeated telemetry for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000532,ALERT-E8BF61B00A79CB23,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:09:10.099-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,5502,PAM: Login session closed.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000533,ALERT-911BDA36E1F67252,S10,,S10-MAN-R002,safesoc-lnx-01,2026-05-14T23:09:10.635-0400,attack_like,trigger,manual_adversary_emulation,manual,manual,,,,Persistence,T1053.003,5502,PAM: Login session closed.,high,Primary trigger evidence for S10-MAN-R002,Draft label from Sprint 8 automated correlation. Source file=S10-MAN-R002_alerts.jsonl; manual review recommended.
LBL-000534,ALERT-90653CCD5882B899,S11,,S11-MAN-R001,safesoc-lnx-01,2026-05-14T15:25:40.630-0400,benign,trigger,benign_baseline,manual,manual,,,,N/A,N/A,2501,syslog: User authentication failure.,high,Primary trigger evidence for S11-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S11-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000535,ALERT-EC79E46654ADFBD8,S11,,S11-MAN-R001,safesoc-lnx-01,2026-05-14T15:26:02.664-0400,benign,trigger,benign_baseline,manual,manual,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,high,Primary trigger evidence for S11-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S11-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000536,ALERT-E3614545E8BB2F22,S11,,S11-MAN-R001,safesoc-lnx-01,2026-05-14T15:26:02.664-0400,benign,trigger,benign_baseline,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,high,Primary trigger evidence for S11-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S11-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000537,ALERT-01F7F7B418EA1BA8,S11,,S11-MAN-R001,safesoc-lnx-01,2026-05-14T15:26:02.705-0400,benign,trigger,benign_baseline,manual,manual,,,,N/A,N/A,5502,PAM: Login session closed.,high,Primary trigger evidence for S11-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S11-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000538,ALERT-E440752721B80BAE,S11,,S11-MAN-R001,safesoc-lnx-01,2026-05-14T15:26:06.320-0400,benign,trigger,benign_baseline,manual,manual,,,,Defense Evasion,T1562.001,506,Wazuh agent stopped.,high,Primary trigger evidence for S11-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S11-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000539,ALERT-313BE07552311522,S11,,S11-MAN-R001,safesoc-lnx-01,2026-05-14T15:29:28.441-0400,benign,trigger,benign_baseline,manual,manual,,,,N/A,N/A,503,Wazuh agent started.,high,Primary trigger evidence for S11-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S11-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000540,ALERT-2417BF881D13D42F,S11,,S11-MAN-R001,safesoc-lnx-01,2026-05-14T15:30:34.779-0400,benign,trigger,benign_baseline,manual,manual,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,high,Primary trigger evidence for S11-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S11-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000541,ALERT-56F9FF34F052C301,S11,,S11-MAN-R001,safesoc-lnx-01,2026-05-14T15:33:38.843-0400,benign,trigger,benign_baseline,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,high,Primary trigger evidence for S11-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S11-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000542,ALERT-95A67E9B2252007D,S11,,S11-MAN-R001,safesoc-lnx-01,2026-05-14T15:33:38.862-0400,benign,trigger,benign_baseline,manual,manual,,,,Defense Evasion/Persistence/Privilege Escalation/Initial Access,T1078,5501,PAM: Login session opened.,high,Primary trigger evidence for S11-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S11-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000543,ALERT-401EB5C8834FBE4E,S11,,S11-MAN-R001,safesoc-lnx-01,2026-05-14T15:33:38.862-0400,benign,trigger,benign_baseline,manual,manual,,,,Privilege Escalation/Defense Evasion,T1548.003,5402,Successful sudo to ROOT executed.,high,Primary trigger evidence for S11-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S11-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000544,ALERT-330C49559E6B9B86,S11,,S11-MAN-R001,safesoc-lnx-01,2026-05-14T15:33:38.863-0400,benign,trigger,benign_baseline,manual,manual,,,,N/A,N/A,5502,PAM: Login session closed.,high,Primary trigger evidence for S11-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S11-MAN-R001_alerts.jsonl; manual review recommended.
LBL-000545,ALERT-E8C9095A8F6CD9CF,S11,,S11-MAN-R001,safesoc-lnx-01,2026-05-14T15:33:38.862-0400,benign,trigger,benign_baseline,manual,manual,,,,N/A,N/A,5502,PAM: Login session closed.,high,Primary trigger evidence for S11-MAN-R001,Draft label from Sprint 8 automated correlation. Source file=S11-MAN-R001_alerts.jsonl; manual review recommended.
