label_id,phase2_alert_uid,case_id,run_id,campaign_id,scenario_id,label,event_role,execution_mode,tool,match_rank,candidate_count,is_primary_candidate,phase3_alert_uid,evidence_id,raw_file_name,raw_line_number,raw_alert_sha256,source_event_id,source_location,event_time_utc,source_time_raw,normalized_agent_name,normalized_rule_id,normalized_rule_description,event_category,event_action,event_outcome,normalized_severity,mitre_technique_ids,normalization_status,link_source
LBL-000619,ALERT-75814DC44631384F,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,3,6,False,alert_9456913c64f869376ecf2cf9adf975b4,evidence_9c1cf645c72186ae7dcbd37ca4ce2d67,raw_alerts_full.jsonl,81,7aadee7f49d307e10a4bd43a88016e0de87d105cd2d440fa0bf1a85ea2a06f5b,1778821445.102085,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000619,ALERT-75814DC44631384F,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,4,6,False,alert_bd2176261ee8b8ea2851e1900ddf1702,evidence_75256743cc17b1e8e777c3471e92cee8,raw_alerts_full.jsonl,182,338ed0c37851f6c4de73f919abbaae13412697931852a66958c1cc25ec4513d6,1778821445.99045,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000619,ALERT-75814DC44631384F,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,5,6,False,alert_b6533bcc3e41e7967f079f59d1fa2ab2,evidence_339f2e9d307143b6825d7a7131dc5d6c,raw_alerts_full.jsonl,183,c6c409856d675c739de67d252d659964cc5c94c8dd9612dad5b7935199c0b231,1778821445.99559,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000619,ALERT-75814DC44631384F,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,6,6,False,alert_4664afdfb86c906c0e09eb7d958894f0,evidence_880cae92b1d04a9ddb26c4c3f57155bc,raw_alerts_full.jsonl,188,7aadee7f49d307e10a4bd43a88016e0de87d105cd2d440fa0bf1a85ea2a06f5b,1778821445.102085,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000620,ALERT-237075F096259D0D,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,1,6,True,alert_af3933a500f126dd2f2cfcc4715117e0,evidence_7bdd1ebd1cabd44bdf2dedfffe8b54ea,raw_alerts_full.jsonl,73,c31a575b7ea456bac04bce2693d81134e31b4034b45883b85defb4ade9ec6235,1778821445.98112,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000620,ALERT-237075F096259D0D,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,2,6,False,alert_ce89004625713011f798a3c392d81c42,evidence_4ed7d8e106baaf2cc0b3ccfbf351dea3,raw_alerts_full.jsonl,77,15f5135fb93be057a3d4e82885509cdedec9f2d94b4d99439812dd687d94349e,1778821445.100083,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000620,ALERT-237075F096259D0D,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,3,6,False,alert_11169c402df7be371cb8ec8278a87275,evidence_7e63e6d336ec76f1198b8de23c559152,raw_alerts_full.jsonl,78,532a8412a02d8ed9fb62f7f9c90ee9074d5d0e986d319d33597d8c6ecbea9ab0,1778821445.100580,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000620,ALERT-237075F096259D0D,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,4,6,False,alert_e7eb52aeb5b03908882be9814ac6b770,evidence_244b25bada2a6e21e54770f26fd1b805,raw_alerts_full.jsonl,180,c31a575b7ea456bac04bce2693d81134e31b4034b45883b85defb4ade9ec6235,1778821445.98112,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000620,ALERT-237075F096259D0D,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,5,6,False,alert_b55a29db85caad7d55d4313d9eaf47e4,evidence_a8c266443346e9c6ef7d98c5bee00e56,raw_alerts_full.jsonl,184,15f5135fb93be057a3d4e82885509cdedec9f2d94b4d99439812dd687d94349e,1778821445.100083,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000620,ALERT-237075F096259D0D,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,6,6,False,alert_029e29325f9a6b6abbc1019d23ecfa53,evidence_fa4303539bba500505d4f9c06659ecc1,raw_alerts_full.jsonl,185,532a8412a02d8ed9fb62f7f9c90ee9074d5d0e986d319d33597d8c6ecbea9ab0,1778821445.100580,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000621,ALERT-24FD1F227CDFBFEA,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,1,6,True,alert_af3933a500f126dd2f2cfcc4715117e0,evidence_7bdd1ebd1cabd44bdf2dedfffe8b54ea,raw_alerts_full.jsonl,73,c31a575b7ea456bac04bce2693d81134e31b4034b45883b85defb4ade9ec6235,1778821445.98112,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000621,ALERT-24FD1F227CDFBFEA,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,2,6,False,alert_ce89004625713011f798a3c392d81c42,evidence_4ed7d8e106baaf2cc0b3ccfbf351dea3,raw_alerts_full.jsonl,77,15f5135fb93be057a3d4e82885509cdedec9f2d94b4d99439812dd687d94349e,1778821445.100083,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000621,ALERT-24FD1F227CDFBFEA,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,3,6,False,alert_11169c402df7be371cb8ec8278a87275,evidence_7e63e6d336ec76f1198b8de23c559152,raw_alerts_full.jsonl,78,532a8412a02d8ed9fb62f7f9c90ee9074d5d0e986d319d33597d8c6ecbea9ab0,1778821445.100580,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000621,ALERT-24FD1F227CDFBFEA,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,4,6,False,alert_e7eb52aeb5b03908882be9814ac6b770,evidence_244b25bada2a6e21e54770f26fd1b805,raw_alerts_full.jsonl,180,c31a575b7ea456bac04bce2693d81134e31b4034b45883b85defb4ade9ec6235,1778821445.98112,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000621,ALERT-24FD1F227CDFBFEA,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,5,6,False,alert_b55a29db85caad7d55d4313d9eaf47e4,evidence_a8c266443346e9c6ef7d98c5bee00e56,raw_alerts_full.jsonl,184,15f5135fb93be057a3d4e82885509cdedec9f2d94b4d99439812dd687d94349e,1778821445.100083,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000621,ALERT-24FD1F227CDFBFEA,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,6,6,False,alert_029e29325f9a6b6abbc1019d23ecfa53,evidence_fa4303539bba500505d4f9c06659ecc1,raw_alerts_full.jsonl,185,532a8412a02d8ed9fb62f7f9c90ee9074d5d0e986d319d33597d8c6ecbea9ab0,1778821445.100580,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000622,ALERT-6A02E9A0E51559EB,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,1,4,True,alert_b24887c2e43501d9464ce1550cd89b6d,evidence_bf672b33fc5e5cc2bfca2556d37faef3,raw_alerts_full.jsonl,79,55aa5d6fcaa1cae0e9513ad6efb1f3ac713ef03760586c21e4b9fd98e715167c,1778821445.101081,/var/log/dpkg.log,2026-05-15T05:04:05.871000+00:00,2026-05-15T01:04:05.871-0400,safesoc-wazuh-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000622,ALERT-6A02E9A0E51559EB,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,2,4,False,alert_be235bf895977d47b79baa3fa6fe2d90,evidence_a3aa91148d5beb02db4fc30d928117a7,raw_alerts_full.jsonl,82,f799990c312fa2371482bae316c0841a50d86245387ba9e30ba0a90506024d01,1778821445.102596,/var/log/dpkg.log,2026-05-15T05:04:05.871000+00:00,2026-05-15T01:04:05.871-0400,safesoc-wazuh-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000622,ALERT-6A02E9A0E51559EB,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,3,4,False,alert_c8a6a5f9cd9fbd885c8cc2995a146cce,evidence_727e9cd6aba0c015acde89a6e8292448,raw_alerts_full.jsonl,186,55aa5d6fcaa1cae0e9513ad6efb1f3ac713ef03760586c21e4b9fd98e715167c,1778821445.101081,/var/log/dpkg.log,2026-05-15T05:04:05.871000+00:00,2026-05-15T01:04:05.871-0400,safesoc-wazuh-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000622,ALERT-6A02E9A0E51559EB,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,4,4,False,alert_141cb34c53a3018d8ce8edf932211bfb,evidence_b3b1baa723f47f674fba06a9ccd47e27,raw_alerts_full.jsonl,189,f799990c312fa2371482bae316c0841a50d86245387ba9e30ba0a90506024d01,1778821445.102596,/var/log/dpkg.log,2026-05-15T05:04:05.871000+00:00,2026-05-15T01:04:05.871-0400,safesoc-wazuh-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000623,ALERT-0DD0C672AD119AD9,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,1,2,True,alert_aaca0ca641efeee9271e3d14fc17dba8,evidence_2c439267b6b4bea1e01a63ecdfa5734a,raw_alerts_full.jsonl,80,c9da88fb5788f448f9353550d9cbea36cbce0f223044d3ae2fb96646221b8641,1778821445.101590,/var/log/dpkg.log,2026-05-15T05:04:05.871000+00:00,2026-05-15T01:04:05.871-0400,safesoc-wazuh-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000623,ALERT-0DD0C672AD119AD9,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,2,2,False,alert_b49277639a1e969c41cb65f7c5b59e14,evidence_f47dd6d57a9e8d36608e8614a6d66e78,raw_alerts_full.jsonl,187,c9da88fb5788f448f9353550d9cbea36cbce0f223044d3ae2fb96646221b8641,1778821445.101590,/var/log/dpkg.log,2026-05-15T05:04:05.871000+00:00,2026-05-15T01:04:05.871-0400,safesoc-wazuh-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000624,ALERT-18DD473578BB1334,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,1,6,True,alert_406c35a7fcf8327a90dcb0d4cf70935b,evidence_fcf9f2af91dd4345f19d5aa45375fff2,raw_alerts_full.jsonl,75,338ed0c37851f6c4de73f919abbaae13412697931852a66958c1cc25ec4513d6,1778821445.99045,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000624,ALERT-18DD473578BB1334,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,2,6,False,alert_d791296633fc1e45909f52d671daa8b0,evidence_cff9edaabff2518237da20e33a969ab0,raw_alerts_full.jsonl,76,c6c409856d675c739de67d252d659964cc5c94c8dd9612dad5b7935199c0b231,1778821445.99559,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000624,ALERT-18DD473578BB1334,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,3,6,False,alert_9456913c64f869376ecf2cf9adf975b4,evidence_9c1cf645c72186ae7dcbd37ca4ce2d67,raw_alerts_full.jsonl,81,7aadee7f49d307e10a4bd43a88016e0de87d105cd2d440fa0bf1a85ea2a06f5b,1778821445.102085,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000624,ALERT-18DD473578BB1334,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,4,6,False,alert_bd2176261ee8b8ea2851e1900ddf1702,evidence_75256743cc17b1e8e777c3471e92cee8,raw_alerts_full.jsonl,182,338ed0c37851f6c4de73f919abbaae13412697931852a66958c1cc25ec4513d6,1778821445.99045,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000624,ALERT-18DD473578BB1334,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,5,6,False,alert_b6533bcc3e41e7967f079f59d1fa2ab2,evidence_339f2e9d307143b6825d7a7131dc5d6c,raw_alerts_full.jsonl,183,c6c409856d675c739de67d252d659964cc5c94c8dd9612dad5b7935199c0b231,1778821445.99559,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000624,ALERT-18DD473578BB1334,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,6,6,False,alert_4664afdfb86c906c0e09eb7d958894f0,evidence_880cae92b1d04a9ddb26c4c3f57155bc,raw_alerts_full.jsonl,188,7aadee7f49d307e10a4bd43a88016e0de87d105cd2d440fa0bf1a85ea2a06f5b,1778821445.102085,/var/log/dpkg.log,2026-05-15T05:04:05.870000+00:00,2026-05-15T01:04:05.870-0400,safesoc-wazuh-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000625,ALERT-A66675FB1782B57E,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,1,4,True,alert_b24887c2e43501d9464ce1550cd89b6d,evidence_bf672b33fc5e5cc2bfca2556d37faef3,raw_alerts_full.jsonl,79,55aa5d6fcaa1cae0e9513ad6efb1f3ac713ef03760586c21e4b9fd98e715167c,1778821445.101081,/var/log/dpkg.log,2026-05-15T05:04:05.871000+00:00,2026-05-15T01:04:05.871-0400,safesoc-wazuh-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000625,ALERT-A66675FB1782B57E,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,2,4,False,alert_be235bf895977d47b79baa3fa6fe2d90,evidence_a3aa91148d5beb02db4fc30d928117a7,raw_alerts_full.jsonl,82,f799990c312fa2371482bae316c0841a50d86245387ba9e30ba0a90506024d01,1778821445.102596,/var/log/dpkg.log,2026-05-15T05:04:05.871000+00:00,2026-05-15T01:04:05.871-0400,safesoc-wazuh-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000625,ALERT-A66675FB1782B57E,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,3,4,False,alert_c8a6a5f9cd9fbd885c8cc2995a146cce,evidence_727e9cd6aba0c015acde89a6e8292448,raw_alerts_full.jsonl,186,55aa5d6fcaa1cae0e9513ad6efb1f3ac713ef03760586c21e4b9fd98e715167c,1778821445.101081,/var/log/dpkg.log,2026-05-15T05:04:05.871000+00:00,2026-05-15T01:04:05.871-0400,safesoc-wazuh-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000625,ALERT-A66675FB1782B57E,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,4,4,False,alert_141cb34c53a3018d8ce8edf932211bfb,evidence_b3b1baa723f47f674fba06a9ccd47e27,raw_alerts_full.jsonl,189,f799990c312fa2371482bae316c0841a50d86245387ba9e30ba0a90506024d01,1778821445.102596,/var/log/dpkg.log,2026-05-15T05:04:05.871000+00:00,2026-05-15T01:04:05.871-0400,safesoc-wazuh-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
LBL-000626,ALERT-169EF09AEBFEC6B7,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,1,2,True,alert_92e78480b9e73281064e2d42dcdd4527,evidence_3c56dccc4efe5cd442755e9b7d71bad1,raw_alerts_full.jsonl,83,63bcf9f499e616092d12517529e10b4f1a1adc1328b45f4730d447ffd542d09c,1778821445.103083,journald,2026-05-15T05:04:05.944000+00:00,2026-05-15T01:04:05.944-0400,safesoc-wazuh-01,5902,New user added to the system.,file_activity,wazuh_rule_5902,success,high,T1136,partial,ground_truth_label_match
LBL-000626,ALERT-169EF09AEBFEC6B7,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,2,2,False,alert_9633c701f9b17d899dce12ec600a0f24,evidence_1a1ff05af687fd37c030a1e9aa9eddb9,raw_alerts_full.jsonl,190,63bcf9f499e616092d12517529e10b4f1a1adc1328b45f4730d447ffd542d09c,1778821445.103083,journald,2026-05-15T05:04:05.944000+00:00,2026-05-15T01:04:05.944-0400,safesoc-wazuh-01,5902,New user added to the system.,file_activity,wazuh_rule_5902,success,high,T1136,partial,ground_truth_label_match
LBL-000627,ALERT-A85B09A7D19B65B8,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,1,2,True,alert_fd569ba31553cba93703a4128091f894,evidence_83cb00253616b4fcd1c33362effd96f8,raw_alerts_full.jsonl,84,816e0051ddfb32608552bfff3ae6701921712abd8aeb5031401caa829a675396,1778821447.103687,/var/log/dpkg.log,2026-05-15T05:04:07.869000+00:00,2026-05-15T01:04:07.869-0400,safesoc-wazuh-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000627,ALERT-A85B09A7D19B65B8,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,2,2,False,alert_e2806bf0d0f5f9293c29d037c17c4143,evidence_ff03a6ddc94628285700ae43d5b7d8ff,raw_alerts_full.jsonl,191,816e0051ddfb32608552bfff3ae6701921712abd8aeb5031401caa829a675396,1778821447.103687,/var/log/dpkg.log,2026-05-15T05:04:07.869000+00:00,2026-05-15T01:04:07.869-0400,safesoc-wazuh-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
LBL-000628,ALERT-3EFF575B572A83F1,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,1,2,True,alert_cf601a07acfb390200f0757ded238b8c,evidence_272e8b89b728c56a8fbb6cc2ca0634ca,raw_alerts_full.jsonl,87,dbfa0e5256b642a7c4305df1b2f75a42cb061d7b0c01484f4d8920976c86742b,1778821449.105076,journald,2026-05-15T05:04:09.946000+00:00,2026-05-15T01:04:09.946-0400,safesoc-wazuh-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,ground_truth_label_match
LBL-000628,ALERT-3EFF575B572A83F1,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,2,2,False,alert_927d6bf3be0e419a2eba1de6493739fc,evidence_d956f86e2d8768c64269a502a6200a01,raw_alerts_full.jsonl,194,dbfa0e5256b642a7c4305df1b2f75a42cb061d7b0c01484f4d8920976c86742b,1778821449.105076,journald,2026-05-15T05:04:09.946000+00:00,2026-05-15T01:04:09.946-0400,safesoc-wazuh-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,ground_truth_label_match
LBL-000629,ALERT-E472A3AF785F941E,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,1,2,True,alert_434609af7412281ccd00ec45e6a5627c,evidence_a374e9385b7d4134ec7bcfd77dc4b3b8,raw_alerts_full.jsonl,95,23d69686193985b090487ff20f8a6d052335f0c89a62cbbd62ac7613a78e3b06,1778821471.108773,journald,2026-05-15T05:04:31.955000+00:00,2026-05-15T01:04:31.955-0400,safesoc-wazuh-01,5715,sshd: authentication success.,authentication,wazuh_rule_5715,unknown,low,T1078;T1021,partial,ground_truth_label_match
LBL-000629,ALERT-E472A3AF785F941E,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,2,2,False,alert_e7ace2f49d88ab60135fff14b92ed80c,evidence_be6e901516162668ff0867a174f190ac,raw_alerts_full.jsonl,202,23d69686193985b090487ff20f8a6d052335f0c89a62cbbd62ac7613a78e3b06,1778821471.108773,journald,2026-05-15T05:04:31.955000+00:00,2026-05-15T01:04:31.955-0400,safesoc-wazuh-01,5715,sshd: authentication success.,authentication,wazuh_rule_5715,unknown,low,T1078;T1021,partial,ground_truth_label_match
LBL-000630,ALERT-AA9FF9F809529AD4,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,1,2,True,alert_e287fc7848bcd33177132b5e3d39d4c0,evidence_2a6eac558066afa348f0489320e14dec,raw_alerts_full.jsonl,99,7802762a8babc65012ff8770773b7bd1e5d43ece0cb0eda4aff55132684530ba,1778821547.110588,journald,2026-05-15T05:05:47.976000+00:00,2026-05-15T01:05:47.976-0400,safesoc-wazuh-01,5715,sshd: authentication success.,authentication,wazuh_rule_5715,unknown,low,T1078;T1021,partial,ground_truth_label_match
LBL-000630,ALERT-AA9FF9F809529AD4,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,2,2,False,alert_8f7334151ce6ec3e1e70e3faef230526,evidence_890dd92a8ad38568a8aae807a1716eab,raw_alerts_full.jsonl,206,7802762a8babc65012ff8770773b7bd1e5d43ece0cb0eda4aff55132684530ba,1778821547.110588,journald,2026-05-15T05:05:47.976000+00:00,2026-05-15T01:05:47.976-0400,safesoc-wazuh-01,5715,sshd: authentication success.,authentication,wazuh_rule_5715,unknown,low,T1078;T1021,partial,ground_truth_label_match
LBL-000631,ALERT-6BCCCC8D47F91CCB,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,1,2,True,alert_010cec0997f8900ef9f1c50c133d80f4,evidence_a638c42c12ec0751e400a95d36d2abe6,raw_alerts_full.jsonl,101,6d666d7c03ddc5bc97814f374f18f9d9b66ef5841000601a902cec9f9a3f89d8,1778821801.111470,netstat listening ports,2026-05-15T05:10:01.991000+00:00,2026-05-15T01:10:01.991-0400,safesoc-wazuh-01,533,Listened ports status (netstat) changed (new port opened or closed).,monitoring_internal,wazuh_rule_533,success,medium,,partial,ground_truth_label_match
LBL-000631,ALERT-6BCCCC8D47F91CCB,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,2,2,False,alert_dfbd1376ca904b8a906be2dab34060e8,evidence_043acaa2625b968accef8d3102a5165c,raw_alerts_full.jsonl,208,6d666d7c03ddc5bc97814f374f18f9d9b66ef5841000601a902cec9f9a3f89d8,1778821801.111470,netstat listening ports,2026-05-15T05:10:01.991000+00:00,2026-05-15T01:10:01.991-0400,safesoc-wazuh-01,533,Listened ports status (netstat) changed (new port opened or closed).,monitoring_internal,wazuh_rule_533,success,medium,,partial,ground_truth_label_match
LBL-000632,ALERT-ECD117751EF59C24,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,1,2,True,alert_ec1ad3b9ff38f7fd4b751e6328760e8f,evidence_9a801360797c974e44773305b67f2f51,raw_alerts_full.jsonl,3,42ffd5682e13af285a9e734064e1334d802d8b9e48a82be39fe0c54ef86afbc1,1778817624.4205,journald,2026-05-15T04:00:24.769000+00:00,2026-05-15T00:00:24.769-0400,safesoc-wazuh-01,52002,Apparmor DENIED,system_activity,apparmor_denied,blocked,low,,partial,ground_truth_label_match
LBL-000632,ALERT-ECD117751EF59C24,,BACKGROUND-SAMPLE,,,unrelated_background,unrelated,background_sample,wazuh,2,2,False,alert_3253dcaa7c93c8c9c1068977d0c4b0f5,evidence_e2027253e0e51005ad1a1a4fc0e03550,raw_alerts_full.jsonl,110,42ffd5682e13af285a9e734064e1334d802d8b9e48a82be39fe0c54ef86afbc1,1778817624.4205,journald,2026-05-15T04:00:24.769000+00:00,2026-05-15T00:00:24.769-0400,safesoc-wazuh-01,52002,Apparmor DENIED,system_activity,apparmor_denied,blocked,low,,partial,ground_truth_label_match
