case_id,case_run_id,case_campaign_id,case_execution_mode,case_tool,case_summary,analyst_expected_conclusion,label_id,phase2_alert_uid,run_id,campaign_id,scenario_id,label,event_role,execution_mode,tool,match_rank,candidate_count,is_primary_candidate,phase3_alert_uid,evidence_id,raw_file_name,raw_line_number,raw_alert_sha256,source_event_id,source_location,event_time_utc,source_time_raw,normalized_agent_name,normalized_rule_id,normalized_rule_description,event_category,event_action,event_outcome,normalized_severity,mitre_technique_ids,normalization_status,link_source
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000506,ALERT-C403B8E1143725A8,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_60d0cf3fe9eeb171edacb5aa63e7a6db,evidence_88c78fd6b01590b8a196dc669207d0be,raw_alerts_full.jsonl,5537,d7f0a0a720cd829ef6205ecf4e0f5ae20d6354bf8bac970c4255d6dc93e88be1,1778814534.12746763,/var/log/auth.log,2026-05-15T03:08:54.092000+00:00,2026-05-14T23:08:54.092-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000507,ALERT-75208DC6340F74AD,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_04cd22e37c05eb55a6e5345726493c40,evidence_71ace9d19df7bf0cb64988da312fbd8c,raw_alerts_full.jsonl,5538,0d95eddd8667b77b517b2aeff946f91eb27dac899c36b06e0039151bcd438229,1778814534.12747169,journald,2026-05-15T03:08:54.630000+00:00,2026-05-14T23:08:54.630-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000508,ALERT-E17FF0DD5917AA9A,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_a3dd1b6e15f11c1221dddeb35ac5e69f,evidence_68fc73e95971ab6c6d60a572d6b7487c,raw_alerts_full.jsonl,5539,9c8f64a89d9bc336d82c2a428f9247ba5e683b06a47dc159f90da07f6d956f92,1778814536.12747556,/var/log/dpkg.log,2026-05-15T03:08:56.094000+00:00,2026-05-14T23:08:56.094-0400,safesoc-lnx-01,2901,New dpkg (Debian Package) requested to install.,system_activity,package_activity,unknown,low,,partial,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000509,ALERT-B56F4CE694AF8520,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_337b68d5794fd972278f2551f2a79bd3,evidence_8c7d76988c17824ac2c369ca3452550e,raw_alerts_full.jsonl,5540,ffe17460961aab47a18ae63bd2741e3b3a92c3fea8e36472b22b0b5e495964df,1778814536.12748000,/var/log/dpkg.log,2026-05-15T03:08:56.104000+00:00,2026-05-14T23:08:56.104-0400,safesoc-lnx-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000510,ALERT-4FBEDCF4F54C6CBF,S10-MAN-R002,,S10,unrelated_background,unrelated,manual,manual,1,1,True,alert_bd5b3a28ba28efec5d328b1374da3408,evidence_66f2417955dfc986c91ba29d2932097c,raw_alerts_full.jsonl,5541,5744b1a578f7e70e9fa7f7eb1fb1c1bd5885a97d842be71e1f33249dc3d19f54,1778814536.12748525,/var/log/dpkg.log,2026-05-15T03:08:56.106000+00:00,2026-05-14T23:08:56.106-0400,safesoc-lnx-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000511,ALERT-134134DE5783FFDE,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_41c57504d3cbb5676d777e49842fffaf,evidence_2fa89ed9ccf38b896e78fab4e244f8fa,raw_alerts_full.jsonl,5542,88af30e4e04a8eee55036f8fcd74c000de950983d28efecdcf8f6f7d4856136e,1778814536.12749036,/var/log/auth.log,2026-05-15T03:08:56.109000+00:00,2026-05-14T23:08:56.109-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000512,ALERT-E06560E089BA9EDC,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_5fd7c512162bda3686cdac3a047ea74c,evidence_3f44a709534b4712e81de9cc2ccb852e,raw_alerts_full.jsonl,5543,d84065839eb1cae9489bbe93740702aa6cda9006104c0fe6c0bb16c3eb0959b6,1778814536.12749668,/var/log/auth.log,2026-05-15T03:08:56.112000+00:00,2026-05-14T23:08:56.112-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000513,ALERT-1061D4794885C646,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_9aafb735a13e8984de7d4f45ef31aa6d,evidence_60cd73e0de03944ad5c5a480f80dd767,raw_alerts_full.jsonl,5544,3a0c3485d40c8d8f9f1294b3ddd81691c4ed5731d3cc8e339cce2edf410519e3,1778814536.12750142,/var/log/auth.log,2026-05-15T03:08:56.115000+00:00,2026-05-14T23:08:56.115-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000514,ALERT-1698394C55E19CDD,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_8c2f4d79fe15eaa88061dd383032aa49,evidence_9e7eb67681709fa1ea28f9413491f9e9,raw_alerts_full.jsonl,5545,f1c6a8a8c4345b8051726e53ace728c938773c2a446789bdba445c6020c4247a,1778814536.12750548,/var/log/auth.log,2026-05-15T03:08:56.116000+00:00,2026-05-14T23:08:56.116-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000515,ALERT-82900B2DCD06C6AA,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_f2fb6d4412af5c7f44ad5825565479a0,evidence_146659eb98ac77ad8fda0208854b0435,raw_alerts_full.jsonl,5546,57d64fd3926ca29d3499c029a2ad5e3823ae8fea1e3b2c88a52f281d1147a0fb,1778814536.12751130,/var/log/auth.log,2026-05-15T03:08:56.119000+00:00,2026-05-14T23:08:56.119-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000516,ALERT-92668E6AF0B729D9,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_17bde34f293486f3fe8f62a533c88451,evidence_1e75dc2f23d921616177207667a75955,raw_alerts_full.jsonl,5547,826b63033efea3894f28b201ceb8cb2f95e9a6cc13549252603cdd8bdf1838e5,1778814536.12751604,journald,2026-05-15T03:08:56.720000+00:00,2026-05-14T23:08:56.720-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000517,ALERT-89E6C61D5F9FE8EF,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_739f0b8a1b544fc520769f7ebd32b146,evidence_4e5b4f052b2f53ed431393d412b7a583,raw_alerts_full.jsonl,5548,2dad0ce6d9e139349a5daced8c785f8711fb71e9c926d6c2c1af9629189ffa52,1778814536.12752217,journald,2026-05-15T03:08:56.722000+00:00,2026-05-14T23:08:56.722-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000518,ALERT-B23EB218D6AFC86B,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_c844f7636f3c2d6b92d0e1b7bf17815b,evidence_32948adb61df204cf5635ba1bda62c4b,raw_alerts_full.jsonl,5549,bf7b8a64c7244ef55e561b465e98dfdae373312f69cfd3777675c964b6113e9b,1778814536.12752672,journald,2026-05-15T03:08:56.726000+00:00,2026-05-14T23:08:56.726-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000519,ALERT-40352E6DCA1524B3,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_1215595973a22f09152f2ee0077698bd,evidence_87ad40345b8245c7f7cb7eec6130cd08,raw_alerts_full.jsonl,5550,81771add66fe37abd3f11e1cb3beb83c3e10fbdc5fe4bf7866887f8e63f92c4e,1778814536.12753059,journald,2026-05-15T03:08:56.729000+00:00,2026-05-14T23:08:56.729-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000520,ALERT-2274C6B30F064BB0,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_6371a2d48b0a01deb158f1095deec5a9,evidence_4d1d758300a4eaa0a51a107528e4f74f,raw_alerts_full.jsonl,5551,17166c805e1964186adf55cf9fd40123f0d31d14a3e651febd3475c0827758ff,1778814536.12753622,journald,2026-05-15T03:08:56.732000+00:00,2026-05-14T23:08:56.732-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000521,ALERT-EF6D21DC16A2FCFC,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_c8a7d6c9cac5bb0c66f5ac55773f4e11,evidence_7a2d3341c294e5c4822f0357af59b07e,raw_alerts_full.jsonl,5552,759edd4086fda7eecbecd0b4df16deec24258fafb57aec1d2a8c3d724db5ade7,1778814542.12754077,/var/log/auth.log,2026-05-15T03:09:02.097000+00:00,2026-05-14T23:09:02.097-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000522,ALERT-30AEFC500CDB60AD,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_e257453d31512a064330c6700b64db6a,evidence_d2fa23d1258e1b56bf4281c411c632b2,raw_alerts_full.jsonl,5553,e39c9da955bb7902f3b4a095cad13588cc505cd4087d42c1510fa31205617baf,1778814542.12754483,/var/log/auth.log,2026-05-15T03:09:02.153000+00:00,2026-05-14T23:09:02.153-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000523,ALERT-1073E553D5C8CD1F,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_4cf425218db6d0fe6e397d7a6894bc6f,evidence_32f252b224a3bc9249c77c4ccfe0dadb,raw_alerts_full.jsonl,5554,50d0ceb4b1fb25e065623ea5b280a2e008a12dc12e185b33fda5b81a48874aa7,1778814542.12755095,/var/log/auth.log,2026-05-15T03:09:02.155000+00:00,2026-05-14T23:09:02.155-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000524,ALERT-F1A719112FCB4702,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_1a94a5a7ac3613d16da108260b4a97fd,evidence_314f88768c0e970b38cbc4eeee4e50a6,raw_alerts_full.jsonl,5555,be96119261a1d61c22744498457b80e6b5a6e64270ce0d6df1d99cc69e88e008,1778814542.12755569,journald,2026-05-15T03:09:02.633000+00:00,2026-05-14T23:09:02.633-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000525,ALERT-9E34C3791F1A8313,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_07d12b7d4097870966e5813030ee8107,evidence_9b622a99f74512cdde79ec6fed822129,raw_alerts_full.jsonl,5556,af46b7299e159063eb43d8b9fbb219793c0d01d8a2de5f16e26528c2108d6c1d,1778814542.12755956,journald,2026-05-15T03:09:02.633000+00:00,2026-05-14T23:09:02.633-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000526,ALERT-AA58F6C8C7A1BA9A,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_7edb059fea87fe8a074205ea8ece7f14,evidence_645d7df6aca01e63c6d4dec5ca13778c,raw_alerts_full.jsonl,5557,4ea1ce221549f08a79b5e25a42712e85fa796680c220810d987237dbfe598405,1778814542.12756549,journald,2026-05-15T03:09:02.635000+00:00,2026-05-14T23:09:02.635-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000527,ALERT-EFC4E471B6645354,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_d2a5d92dac8e2d911d27e5ce346494a3,evidence_b736b616a681370d9e8d71c8a2989d17,raw_alerts_full.jsonl,5558,2d1dcc569bd3cb6c8a7cbdccbc07c68e746f9ac81b42de87b939241808fc1337,1778814546.12757004,/var/log/dpkg.log,2026-05-15T03:09:06.134000+00:00,2026-05-14T23:09:06.134-0400,safesoc-lnx-01,2901,New dpkg (Debian Package) requested to install.,system_activity,package_activity,unknown,low,,partial,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000528,ALERT-412B9F23986634C4,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_d27efd887043a5cf3c49f09864c704af,evidence_fea4aeb525651af8187d8f50c7f2716c,raw_alerts_full.jsonl,5559,3bb111eaa57dad0fe3abce121efbd5b95c0e53a5229c44f5561c8e0cf47f1514,1778814548.12757422,/var/log/dpkg.log,2026-05-15T03:09:08.108000+00:00,2026-05-14T23:09:08.108-0400,safesoc-lnx-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000529,ALERT-54EF232F5C732CA5,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_b814dde5955630662f07454186a53294,evidence_bad48efb63609ca5128496859ff5614f,raw_alerts_full.jsonl,5560,05dd640c532415161735076f6c7884c535361cfccda9b930080578597cb2c430,1778814548.12757917,/var/log/dpkg.log,2026-05-15T03:09:08.111000+00:00,2026-05-14T23:09:08.111-0400,safesoc-lnx-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000530,ALERT-7F4E310203EEB4C4,S10-MAN-R002,,S10,attack_like,duplicate,manual,manual,1,1,True,alert_936d5ae3eaa2e28ff17fc090d14b8a4e,evidence_a61aaa91389f121746d9dba1653b45a9,raw_alerts_full.jsonl,5561,6f94561dce4ed611b4460a179a6f8229cb1cf0b9225bd96e0633d76a9355e584,1778814548.12758398,/var/log/dpkg.log,2026-05-15T03:09:08.115000+00:00,2026-05-14T23:09:08.115-0400,safesoc-lnx-01,2904,Dpkg (Debian Package) half configured.,system_activity,package_activity,unknown,medium,,partial,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000531,ALERT-7AC8CEB86709173C,S10-MAN-R002,,S10,attack_like,duplicate,manual,manual,1,1,True,alert_dd9654356998345a6d533f3fa329649d,evidence_18ece39110f569cdd6eb187549f9f116,raw_alerts_full.jsonl,5562,06cd3d49cf6d49b6bf5f073c633e4d49e76de22b85ffada6f0e69b11e4eadb07,1778814548.12758891,/var/log/dpkg.log,2026-05-15T03:09:08.118000+00:00,2026-05-14T23:09:08.118-0400,safesoc-lnx-01,2902,New dpkg (Debian Package) installed.,system_activity,package_activity,success,medium,,partial,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000532,ALERT-E8BF61B00A79CB23,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_de5c0773e60f191dfee6c0523eaf21bd,evidence_7abef59d42077f4c00fe2464aca199f2,raw_alerts_full.jsonl,5563,9fe138065847110a385041ed43fa1938680a768d26c2a920781db9b3575c510f,1778814550.12759370,/var/log/auth.log,2026-05-15T03:09:10.099000+00:00,2026-05-14T23:09:10.099-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,ground_truth_label_match
CASE-048,S10-MAN-R002,,manual,manual,"Technique-focused case for S10-MAN-R002__T1078, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000533,ALERT-911BDA36E1F67252,S10-MAN-R002,,S10,attack_like,supporting,manual,manual,1,1,True,alert_cf9e805bbeb4b46c56c00f6dd3f53e11,evidence_c126735382fa4753648206fb64a0bd0d,raw_alerts_full.jsonl,5564,1f19571d04085476ad0e79265d3db13a5b1eec2c6caca18c862d56adf2f0bd13,1778814550.12759776,journald,2026-05-15T03:09:10.635000+00:00,2026-05-14T23:09:10.635-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,ground_truth_label_match
CASE-049,S07-MAN-R001,,manual,manual,"Technique-focused case for S07-MAN-R001__T1110.001/T1021.004, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000264,ALERT-BB06733144048710,S07-MAN-R001,,S07,attack_like,trigger,manual,manual,1,1,True,alert_967aa4eb3dd7953ee6bc3775f5db187c,evidence_0dc2f466f35dddbc75577f8562e7efda,raw_alerts_full.jsonl,5323,9c5d030960d6b2a432828e6c8de650c4f06b9bc7170926b51897a142ccff8981,1778809416.12640399,/var/log/auth.log,2026-05-15T01:43:36.453000+00:00,2026-05-14T21:43:36.453-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,ground_truth_label_match
CASE-049,S07-MAN-R001,,manual,manual,"Technique-focused case for S07-MAN-R001__T1110.001/T1021.004, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000265,ALERT-BD62C9C01EF24601,S07-MAN-R001,,S07,attack_like,supporting,manual,manual,1,1,True,alert_081aacb15f480633dfa24383cb71afe0,evidence_ceca41276c849eb91e77b1f55e165f76,raw_alerts_full.jsonl,5324,b91385c3aa43606097ac6c574259d10b74588f28f7d36ed3a172300bfcb8fae0,1778809416.12641043,/var/log/auth.log,2026-05-15T01:43:36.454000+00:00,2026-05-14T21:43:36.454-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,ground_truth_label_match
CASE-049,S07-MAN-R001,,manual,manual,"Technique-focused case for S07-MAN-R001__T1110.001/T1021.004, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000266,ALERT-6584E66BFDB6753B,S07-MAN-R001,,S07,attack_like,supporting,manual,manual,1,1,True,alert_2731ac431146951ee20a5e52d0bedf87,evidence_0016a3f94b1f87c48bd7cf0d779ed315,raw_alerts_full.jsonl,5325,a8d824c046e00aa0d42ed4c5de6088900e4417e6387c125a3fcb4259ebdca013,1778809416.12641517,journald,2026-05-15T01:43:36.692000+00:00,2026-05-14T21:43:36.692-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,ground_truth_label_match
CASE-049,S07-MAN-R001,,manual,manual,"Technique-focused case for S07-MAN-R001__T1110.001/T1021.004, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000267,ALERT-DFA0EAE582A575A7,S07-MAN-R001,,S07,attack_like,supporting,manual,manual,1,1,True,alert_fdc13727dfecd526ebd6ddfe23a83ff0,evidence_2389f0497ec7416c54645915783f19e4,raw_alerts_full.jsonl,5326,aa02ef9806c451d2510284e08ac894ef176529420c442c3fd7e7a2e9183a0794,1778809416.12642141,journald,2026-05-15T01:43:36.692000+00:00,2026-05-14T21:43:36.692-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,ground_truth_label_match
CASE-049,S07-MAN-R001,,manual,manual,"Technique-focused case for S07-MAN-R001__T1110.001/T1021.004, grouping alerts by run and MITRE technique.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression.",LBL-000268,ALERT-4950AB929E1CEFC5,S07-MAN-R001,,S07,attack_like,supporting,manual,manual,1,1,True,alert_1559741668d0f2bc251c23d9af09b262,evidence_980733959d1bdd911912bffe979a91b5,raw_alerts_full.jsonl,5335,165cc8538f8c0223e03886eea1ed64d5fed0077feb95322d4a43b34069e55b76,1778809559.12647749,/var/log/auth.log,2026-05-15T01:45:59.557000+00:00,2026-05-14T21:45:59.557-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,ground_truth_label_match
